arm,acc,taxid,organism,clade,slen,heldout_donor_species
B1_sparse_clade,LC924940.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:258482 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924939.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:258488 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924938.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:256087 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924937.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:257361 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924936.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:257105 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924935.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:257393 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924934.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:256177 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924933.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:256583 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924932.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:250870 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924931.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:257358 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924930.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:253524 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924929.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:250843 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924928.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:253523 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924927.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:256201 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924926.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:256477 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924925.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:258498 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924924.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:258421 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924923.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:258478 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924922.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:256047 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924921.1,2164116,"Pylaisiadelpha yokohamae TNS:MH:253494 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924920.1,94532,"Platygyrium repens TNS:MH:256391 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924919.1,118075,"Sematophyllum subhumile TNS:MH:256510 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924918.1,118075,"Sematophyllum subhumile TNS:MH:256489 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924917.1,118075,"Sematophyllum subhumile TNS:MH:256563 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924916.1,118075,"Sematophyllum subhumile TNS:MH:258460 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924915.1,118075,"Sematophyllum subhumile TNS:MH:256453 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924914.1,118075,"Sematophyllum subhumile TNS:MH:256086 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924913.1,142770,"Entodon challengeri TNS:MH:250855 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924912.1,142770,"Entodon challengeri TNS:MH:257399 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924911.1,142770,"Entodon challengeri TNS:MH:256174 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924910.1,142770,"Entodon challengeri TNS:MH:256065 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924909.1,142770,"Entodon challengeri TNS:MH:256197 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924908.1,142770,"Entodon challengeri TNS:MH:256590 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924907.1,301020,"Entodon sullivantii TNS:MH:256176 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924906.1,301020,"Entodon sullivantii TNS:MH:256070 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924905.1,301020,"Entodon sullivantii TNS:MH:258491 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924904.1,142771,"Entodon luridus TNS:MH:276663 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Mosses,1428,False
B1_sparse_clade,LC924903.1,84236,"Herpetineuron toccoae TNS:MH:250891 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924902.1,84236,"Herpetineuron toccoae TNS:MH:256069 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924901.1,84236,"Herpetineuron toccoae TNS:MH:256061 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924900.1,84236,"Herpetineuron toccoae TNS:MH:257170 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924899.1,84236,"Herpetineuron toccoae TNS:MH:256494 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924898.1,84236,"Herpetineuron toccoae TNS:MH:256071 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924897.1,84236,"Herpetineuron toccoae TNS:MH:256042 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924896.1,94607,"Haplohymenium triste TNS:MH:256044 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",Mosses,1428,False
B1_sparse_clade,LC924895.1,94607,"Haplohymenium triste TNS:MH:256508 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",Mosses,1428,False
B1_sparse_clade,LC924894.1,94607,"Haplohymenium triste TNS:MH:257428 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",Mosses,1428,False
B1_sparse_clade,LC924893.1,301022,"Hypnum leptothallum TNS:MH:256039 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924892.1,301022,"Hypnum leptothallum TNS:MH:258471 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924891.1,301022,"Hypnum leptothallum TNS:MH:257102 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924890.1,301022,"Hypnum leptothallum TNS:MH:258472 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924889.1,301022,"Hypnum leptothallum TNS:MH:257195 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924888.1,37413,"Bryum argenteum TNS:MH:256180 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Mosses,1428,False
B1_sparse_clade,LC924887.1,37413,"Bryum argenteum TNS:MH:257425 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Mosses,1428,False
B1_sparse_clade,LC924886.1,37413,"Bryum argenteum TNS:MH:258468 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Mosses,1428,False
B1_sparse_clade,LC924885.1,576375,"Brachymenium exile TNS:MH:258692 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924884.1,576375,"Brachymenium exile TNS:MH:256568 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924883.1,99387,"Ptychostomum capillare TNS:MH:256544 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Mosses,1428,False
B1_sparse_clade,LC924882.1,99387,"Ptychostomum capillare TNS:MH:257352 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Mosses,1428,False
B1_sparse_clade,LC924881.1,99387,"Ptychostomum capillare TNS:MH:257165 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Mosses,1428,False
B1_sparse_clade,LC924880.1,99387,"Ptychostomum capillare TNS:MH:256207 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Mosses,1428,False
B1_sparse_clade,LC924879.1,187831,"Brachymenium nepalense TNS:MH:256461 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Mosses,1428,False
B1_sparse_clade,LC924878.1,408845,"Orthotrichum consobrinum TNS:MH:257366 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924877.1,408845,"Orthotrichum consobrinum TNS:MH:256188 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,True
B1_sparse_clade,LC924876.1,417132,"Plagiomnium acutum TNS:MH:250837 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924875.1,417132,"Plagiomnium acutum TNS:MH:256195 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924874.1,417132,"Plagiomnium acutum TNS:MH:257695 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924873.1,417132,"Plagiomnium acutum TNS:MH:258463 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924872.1,417132,"Plagiomnium acutum TNS:MH:256479 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924871.1,417132,"Plagiomnium acutum TNS:MH:250881 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924870.1,417145,"Plagiomnium vesicatum TNS:MH:257354 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924869.1,417145,"Plagiomnium vesicatum TNS:MH:256084 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924868.1,324506,"Trachycystis microphylla TNS:MH:256499 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,False
B1_sparse_clade,LC924867.1,324506,"Trachycystis microphylla TNS:MH:257328 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,False
B1_sparse_clade,LC924866.1,324506,"Trachycystis microphylla TNS:MH:257173 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",Mosses,1428,False
B1_sparse_clade,LC924865.1,52988,"Hedwigia ciliata TNS:MH:258458 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924864.1,3699217,"Weissia edentula TNS:MH:253486 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924863.1,3699217,"Weissia edentula TNS:MH:257183 chloroplast rbcL gene for, complete cds",Mosses,1434,False
B1_sparse_clade,LC924862.1,3699217,"Weissia edentula TNS:MH:257181 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924861.1,3699217,"Weissia edentula TNS:MH:257177 chloroplast rbcL gene for, complete cds",Mosses,1434,False
B1_sparse_clade,LC924860.1,200775,"Weissia controversa TNS:MH:253487 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924859.1,3109235,"Weissia kiiensis TNS:MH:250861 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924858.1,3109235,"Weissia kiiensis TNS:MH:258483 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924857.1,3109235,"Weissia kiiensis TNS:MH:256559 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924856.1,3109235,"Weissia kiiensis TNS:MH:256183 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924855.1,3109235,"Weissia kiiensis TNS:MH:253484 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924854.1,3699216,"Weissia japonica TNS:MH:253511 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924853.1,3699216,"Weissia japonica TNS:MH:258497 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Mosses,1428,False
B1_sparse_clade,LC924852.1,130431,"Ephemerum spinulosum TNS:MH:258689 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",Mosses,1428,False
B1_sparse_clade,LC924851.1,1891215,"Trichostomum platyphyllum TNS:MH:256050 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large ",Mosses,1428,False
B1_sparse_clade,LC924850.1,200696,"Hydrogonium orientale TNS:MH:258446 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924849.1,1401241,"Hyophila propagulifera TNS:MH:250885 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Mosses,1428,False
B1_sparse_clade,LC924848.1,1401241,"Hyophila propagulifera TNS:MH:257150 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Mosses,1428,False
B1_sparse_clade,LC924847.1,1401241,"Hyophila propagulifera TNS:MH:256169 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Mosses,1428,False
B1_sparse_clade,LC924846.1,200721,"Hyophila involuta TNS:MH:256483 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit,",Mosses,1428,False
B1_sparse_clade,LC924845.1,200721,"Hyophila involuta TNS:MH:258501 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit,",Mosses,1428,False
B1_sparse_clade,LC924844.1,200727,"Chenia leptophylla TNS:MH:258690 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924843.1,1537490,"Syntrichia pagorum TNS:MH:257175 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924842.1,1537490,"Syntrichia pagorum TNS:MH:256220 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Mosses,1428,False
B1_sparse_clade,LC924841.1,1091226,"Tortula muralis subsp. obtusifolia TNS:MH:258447 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygena",Mosses,1428,False
B1_sparse_clade,LC924840.1,96465,"Barbula unguiculata TNS:MH:256558 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,False
B1_sparse_clade,LC924839.1,3104625,"Didymodon schensianus TNS:MH:258473 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924838.1,3104625,"Didymodon schensianus TNS:MH:257346 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924837.1,3104625,"Didymodon schensianus TNS:MH:257155 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924836.1,3104625,"Didymodon schensianus TNS:MH:215789 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924835.1,3104625,"Didymodon schensianus TNS:MH:215796 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Mosses,1428,False
B1_sparse_clade,LC924834.1,146586,"Scopelophila cataractae TNS:MH:250880 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924833.1,146586,"Scopelophila cataractae TNS:MH:257321 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924832.1,146586,"Scopelophila cataractae TNS:MH:256427 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Mosses,1428,False
B1_sparse_clade,LC924831.1,3225,"Ceratodon purpureus TNS:MH:256515 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Mosses,1428,True
