acc,clade,organism,raw_len,has_cds,codon_start,recovered,cds_len,naive_mod3,naive_stops,cds_mod3,cds_stops,naive_ok,cds_ok
LC472374,Brown algae,"Myelophycus caespitosus KU-d16889 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1401,True,1,False,1401,0,0,0,0,True,True
LC472373,Brown algae,"Myelophycus caespitosus KU-d14138 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1401,True,1,False,1401,0,0,0,0,True,True
LC472372,Brown algae,"Myelophycus cavum KU-d14764 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, par",1406,True,3,False,1404,2,33,0,0,False,True
LC472371,Brown algae,"Myelophycus cavum KU-d14794 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, par",1406,True,3,False,1404,2,34,0,0,False,True
LC424535,Brown algae,"Eudesme sanrikuensis personal: Hiroshi Kawai: KU-d969 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/ox",1404,True,1,False,1404,0,0,0,0,True,True
LC424534,Brown algae,"Tinocladia crassa personal: Hiroshi Kawai: KU-d15340 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxy",1404,True,1,False,1404,0,0,0,0,True,True
LC382528,Brown algae,"Nemacystus decipiens KU-d15136 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1404,True,1,False,1404,0,0,0,0,True,True
LC382527,Brown algae,"Myriogloea sp. NZ KU-d291 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, parti",1404,True,1,False,1404,0,0,0,0,True,True
LC382525,Brown algae,"Mesogloia sp. NOR KU-d15346 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, par",1404,True,1,False,1404,0,0,0,0,True,True
LC382524,Brown algae,"Mesogloia japonica KU-d20562 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, pa",1401,True,1,False,1401,0,0,0,0,True,True
LC382523,Brown algae,"Mesogloia japonica KU-d15044 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, pa",1401,True,1,False,1401,0,0,0,0,True,True
LC382522,Brown algae,"Mesogloia ikomae KU-d15327 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, part",1404,True,1,False,1404,0,0,0,0,True,True
LC382521,Brown algae,"Liebmannia leveillei KU-d15327 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1404,True,1,False,1404,0,0,0,0,True,True
LC205715,Brown algae,"Punctaria latifolia chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds",1427,True,3,False,1425,2,33,0,0,False,True
LC205714,Brown algae,"Dictyosiphon foeniculaceus chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, part",1403,True,3,False,1401,2,33,0,0,False,True
LC201559,Brown algae,"Stilophora tenella chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds,",1404,True,1,False,1404,0,0,0,0,True,True
LC201558,Brown algae,"Eudesme borealis chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds, s",1404,True,1,False,1404,0,0,0,0,True,True
LC201557,Brown algae,"Eudesme borealis chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds, s",1413,True,1,False,1413,0,0,0,0,True,True
LC201556,Brown algae,"Eudesme borealis chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds, c",1404,True,1,False,1404,0,0,0,0,True,True
LC201555,Brown algae,"Eudesme borealis chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds, c",1404,True,1,False,1404,0,0,0,0,True,True
LC201554,Brown algae,"Eudesme virescens chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds, ",1407,True,1,False,1407,0,0,0,0,True,True
LC361108,Brown algae,"Eudesme shandongensis KU-MACC: KU-3328 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",1402,True,2,False,1401,1,49,0,0,False,True
LC016521,Brown algae,"Trachynema groenlandicum chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partia",1414,True,2,False,1413,1,48,0,0,False,True
LC016520,Brown algae,"Mesogloia ikomae chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds",1404,True,1,False,1404,0,0,0,0,True,True
LC016519,Brown algae,"Saundersella crassa chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds",1408,True,2,False,1407,1,50,0,0,False,True
LC016517,Brown algae,"Gononema sp. KU-1121 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cd",1414,True,2,False,1413,1,50,0,0,False,True
LC016516,Brown algae,"Eudesme virescens chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds",1404,True,1,False,1404,0,0,0,0,True,True
LC016515,Brown algae,"Eudesme virescens chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds",1404,True,1,False,1404,0,0,0,0,True,True
LC016514,Brown algae,"Elachista stellaris chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds",1414,True,2,False,1413,1,51,0,0,False,True
LC016513,Brown algae,"Dictyosiphon foeniculaceus chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, part",1404,True,1,False,1404,0,0,0,0,True,True
LC016512,Brown algae,"Cladothele decaisnei chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cd",1414,True,2,False,1413,1,47,0,0,False,True
LC016511,Brown algae,"Cladosiphon umezakii chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cd",1427,True,3,False,1425,2,35,0,0,False,True
LC016510,Brown algae,"Cladosiphon takenoensis chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial",1427,True,3,False,1425,2,35,0,0,False,True
LC016661,Brown algae,"Zeacarpa leiomorpha chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds",1407,True,1,False,1407,0,0,0,0,True,True
LC016647,Brown algae,"Nemoderma tingitanum chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cd",1407,True,1,False,1407,0,0,0,0,True,True
LC016640,Brown algae,"Nemoderma tingitanum chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cd",1407,True,1,False,1407,0,0,0,0,True,True
LC149896,Brown algae,"Agarum clathratum chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cds,",1467,True,1,False,1467,0,0,0,0,True,True
MN793054,Charophytes,"Chara contraria isolate 63 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlo",1428,True,1,False,1428,0,0,0,0,True,True
MN793053,Charophytes,"Chara gymnophylla isolate 66 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ch",1428,True,1,False,1428,0,0,0,0,True,True
MN793052,Charophytes,"Chara gymnophylla isolate 74 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ch",1428,True,1,False,1428,0,0,0,0,True,True
MN817125,Charophytes,"Chara globata isolate 116 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",1428,True,1,False,1428,0,0,0,0,True,True
MN817124,Charophytes,"Chara globata isolate 110 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",1428,True,1,False,1428,0,0,0,0,True,True
MN817123,Charophytes,"Chara globata isolate 105 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",1428,True,1,False,1428,0,0,0,0,True,True
MN273738,Charophytes,"Chara globata isolate 101 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",1428,True,1,False,1428,0,0,0,0,True,True
L13477,Charophytes,"Coleochaete orbicularis chloroplast ribulosebisphosphate carboxylase (rbcL) gene, complete cds",1428,True,1,False,1428,0,0,0,0,True,True
EU269033,Conifers,"Pinus parviflora voucher RBG Kew 1969.10767 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, p",1433,True,2,False,1383,2,42,0,0,False,True
EU269032,Conifers,"Pinus mugo voucher A. Liston 08 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ",1464,True,2,False,1383,0,44,0,0,False,True
EU269031,Conifers,"Keteleeria davidiana voucher DSG695 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",1442,True,2,False,1398,2,47,0,0,False,True
EU269030,Conifers,"Picea chihuahuana voucher R. Bye 34761 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",1491,True,2,False,1398,0,43,0,0,False,True
EU269028,Conifers,"Abies hidalgensis voucher DSG624 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",1442,True,2,False,1398,2,41,0,0,False,True
AF145463,Conifers,"Tsuga mertensiana ribulose 1,5-bisphosphate carboxylase large subunit (rbcL) gene, partial cds; chloroplast gene for chl",1401,True,1,False,1401,0,0,0,0,True,True
AF145458,Conifers,"Picea smithiana ribulose 1,5-bisphosphate carboxylase large subunit (rbcL) gene, partial cds; chloroplast gene for chlor",1401,True,1,False,1401,0,0,0,0,True,True
AF145457,Conifers,"Cedrus atlantica ribulose 1,5-bisphosphate carboxylase large subunit (rbcL) gene, partial cds; chloroplast gene for chlo",1401,True,1,False,1401,0,0,0,0,True,True
DQ353733,Conifers,"Pinus nigra ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,45,0,0,False,True
DQ353732,Conifers,"Pinus massoniana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,45,0,0,False,True
DQ353731,Conifers,"Pinus densiflora ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,45,0,0,False,True
DQ353730,Conifers,"Pinus heldreichii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,45,0,0,False,True
DQ353729,Conifers,"Pinus pinea ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,45,0,0,False,True
DQ353728,Conifers,"Pinus glabra ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,44,0,0,False,True
DQ353727,Conifers,"Pinus praetermissa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,44,0,0,False,True
DQ353726,Conifers,"Pinus oocarpa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,44,0,0,False,True
DQ353725,Conifers,"Pinus muricata ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,44,0,0,False,True
DQ353724,Conifers,"Pinus attenuata ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,44,0,0,False,True
DQ353723,Conifers,"Pinus cooperi ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,43,0,0,False,True
DQ353722,Conifers,"Pinus engelmannii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,43,0,0,False,True
DQ353721,Conifers,"Pinus washoensis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,43,0,0,False,True
DQ353720,Conifers,"Pinus cembra ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,43,0,0,False,True
DQ353719,Conifers,"Pinus bhutanica ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,43,0,0,False,True
DQ353718,Conifers,"Pinus krempfii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,2,False,1401,2,43,0,0,False,True
AY734483,Conifers,"Pinus wallichiana voucher Kew 1997.4901 ribulose-1,5-bisphosphate carboxylase/oxygenase (rbcL) gene, partial cds; chloro",1474,True,1,False,1407,1,1,0,0,False,True
AY724761,Conifers,"Pinus serotina ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1469,True,1,False,1407,2,1,0,0,False,True
AY724760,Conifers,"Pinus roxburghii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1479,True,1,False,1407,0,1,0,0,False,True
AY724759,Conifers,"Pinus coulteri ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1436,True,1,False,1389,2,1,0,0,False,True
AY724758,Conifers,"Pinus taeda ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1449,True,1,False,1407,0,1,0,0,False,True
AY724757,Conifers,"Pinus rigida ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1446,True,1,False,1407,0,1,0,0,False,True
AY724756,Conifers,"Pinus palustris ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1468,True,1,False,1407,1,1,0,0,False,True
AY724755,Conifers,"Pinus elliottii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1465,True,1,False,1407,1,1,0,0,False,True
AY724754,Conifers,"Pinus echinata ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1475,True,1,False,1407,2,1,0,0,False,True
AY497253,Conifers,"Pinus kesiya ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497252,Conifers,"Pinus resinosa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1439,True,1,False,1407,2,1,0,0,False,True
AY497251,Conifers,"Pinus merkusii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497250,Conifers,"Pinus radiata ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497249,Conifers,"Pinus teocote ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497248,Conifers,"Pinus patula ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497247,Conifers,"Pinus pringlei ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497246,Conifers,"Pinus greggii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497245,Conifers,"Pinus occidentalis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497244,Conifers,"Pinus caribaea ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497243,Conifers,"Pinus leiophylla ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497242,Conifers,"Pinus lumholtzii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497241,Conifers,"Pinus devoniana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497240,Conifers,"Pinus durangensis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497239,Conifers,"Pinus engelmannii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497238,Conifers,"Pinus douglasiana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497237,Conifers,"Pinus torreyana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497236,Conifers,"Pinus sabiniana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497235,Conifers,"Pinus jeffreyi ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497234,Conifers,"Pinus ponderosa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497233,Conifers,"Pinus montezumae ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497232,Conifers,"Pinus pseudostrobus ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497231,Conifers,"Pinus hartwegii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497230,Conifers,"Pinus contorta ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497229,Conifers,"Pinus clausa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497228,Conifers,"Pinus sibirica ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
AY497227,Conifers,"Pinus morrisonicola ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1442,True,1,False,1407,2,1,0,0,False,True
